,DeviceId,Time,Parking_Status
8874,['00-80-00-00-04-01-9f-d7'],2021-06-11T12:53:11.940915Z,0
8875,['00-80-00-00-04-01-9f-d7'],2021-08-28T08:52:34.459929Z,0
8876,['00-80-00-00-04-01-9f-d7'],2021-09-04T15:03:40.829676Z,0
8877,['00-80-00-00-04-01-9f-d7'],2021-08-08T01:44:53.316897Z,0
8878,['00-80-00-00-04-01-9f-d7'],2021-07-24T22:21:51.268917Z,0
8879,['00-80-00-00-04-01-9f-d7'],2021-06-20T09:19:13.880836Z,0
8880,['00-80-00-00-04-01-9f-d7'],2021-06-19T10:39:09.662678Z,0
8881,['00-80-00-00-04-01-9f-d7'],2021-07-26T17:18:51.132924Z,0
8882,['00-80-00-00-04-01-9f-d7'],2021-08-22T07:22:37.728766Z,0
8883,['00-80-00-00-04-01-9f-d7'],2021-06-02T05:56:34.584097Z,1
8884,['00-80-00-00-04-01-9f-d7'],2021-07-13T16:28:08.094196Z,0
8885,['00-80-00-00-04-01-9f-d7'],2021-06-03T15:20:54.157084Z,0
8886,['00-80-00-00-04-01-9f-d7'],2021-08-29T15:53:46.261951Z,0
8887,['00-80-00-00-04-01-9f-d7'],2021-08-02T00:49:53.419036Z,0
8888,['00-80-00-00-04-01-9f-d7'],2021-06-13T13:48:09.255733Z,0
8889,['00-80-00-00-04-01-9f-d7'],2021-08-26T16:18:48.851943Z,0
8890,['00-80-00-00-04-01-9f-d7'],2021-07-26T19:42:02.928866Z,0
8891,['00-80-00-00-04-01-9f-d7'],2021-08-22T12:08:59.324302Z,0
8892,['00-80-00-00-04-01-9f-d7'],2021-08-01T03:21:25.070468Z,0
8893,['00-80-00-00-04-01-9f-d7'],2021-07-21T15:37:26.347057Z,1
8894,['00-80-00-00-04-01-9f-d7'],2021-06-20T17:40:22.279521Z,0
8895,['00-80-00-00-04-01-9f-d7'],2021-09-07T11:03:58.804497Z,1
8896,['00-80-00-00-04-01-9f-d7'],2021-08-14T18:48:38.640801Z,0
8897,['00-80-00-00-04-01-9f-d7'],2021-06-11T06:55:22.399314Z,1
8898,['00-80-00-00-04-01-9f-d7'],2021-09-01T11:54:02.245420Z,0
8899,['00-80-00-00-04-01-9f-d7'],2021-08-30T14:33:53.600186Z,0
8900,['00-80-00-00-04-01-9f-d7'],2021-06-15T18:17:50.283366Z,0
8901,['00-80-00-00-04-01-9f-d7'],2021-06-06T21:56:05.545617Z,0
8902,['00-80-00-00-04-01-9f-d7'],2021-06-26T19:13:30.220128Z,0
8903,['00-80-00-00-04-01-9f-d7'],2021-06-10T08:15:19.159673Z,0
8904,['00-80-00-00-04-01-9f-d7'],2021-07-23T04:36:32.459768Z,1
8905,['00-80-00-00-04-01-9f-d7'],2021-08-13T16:33:50.784282Z,0
8906,['00-80-00-00-04-01-9f-d7'],2021-07-20T18:08:58.869888Z,1
8907,['00-80-00-00-04-01-9f-d7'],2021-09-08T08:32:30.233564Z,1
8908,['00-80-00-00-04-01-9f-d7'],2021-06-13T01:52:23.240989Z,0
8909,['00-80-00-00-04-01-9f-d7'],2021-08-09T15:55:38.251209Z,0
8910,['00-80-00-00-04-01-9f-d7'],2021-08-21T13:28:58.172987Z,0
8911,['00-80-00-00-04-01-9f-d7'],2021-07-14T01:48:40.312214Z,0
8912,['00-80-00-00-04-01-9f-d7'],2021-08-24T04:42:51.803125Z,1
8913,['00-80-00-00-04-01-9f-d7'],2021-08-13T15:22:16.852148Z,0
8914,['00-80-00-00-04-01-9f-d7'],2021-08-03T10:14:17.820665Z,1
8915,['00-80-00-00-04-01-9f-d7'],2021-08-08T22:01:54.769960Z,0
8916,['00-80-00-00-04-01-9f-d7'],2021-08-16T12:34:06.472495Z,0
8917,['00-80-00-00-04-01-9f-d7'],2021-08-12T00:00:03.853808Z,0
8918,['00-80-00-00-04-01-9f-d7'],2021-07-14T19:42:27.017207Z,0
8919,['00-80-00-00-04-01-9f-d7'],2021-09-05T17:18:39.369111Z,0
8920,['00-80-00-00-04-01-9f-d7'],2021-06-13T06:38:46.046957Z,0
8921,['00-80-00-00-04-01-9f-d7'],2021-06-06T01:39:14.889357Z,0
8922,['00-80-00-00-04-01-9f-d7'],2021-07-22T22:38:40.911533Z,0
8923,['00-80-00-00-04-01-9f-d7'],2021-07-12T02:17:36.913107Z,0
8924,['00-80-00-00-04-01-9f-d7'],2021-06-29T19:36:38.668808Z,0
8925,['00-80-00-00-04-01-9f-d7'],2021-06-25T13:24:00.285781Z,0
8926,['00-80-00-00-04-01-9f-d7'],2021-07-30T23:55:07.857962Z,0
8927,['00-80-00-00-04-01-9f-d7'],2021-08-09T21:53:36.819662Z,0
8928,['00-80-00-00-04-01-9f-d7'],2021-06-16T19:21:10.515301Z,0
8929,['00-80-00-00-04-01-9f-d7'],2021-08-23T21:33:26.166685Z,0
8930,['00-80-00-00-04-01-9f-d7'],2021-07-23T18:55:37.322763Z,0
8931,['00-80-00-00-04-01-9f-d7'],2021-08-01T16:28:58.092721Z,0
8932,['00-80-00-00-04-01-9f-d7'],2021-08-13T01:03:22.796606Z,0
8933,['00-80-00-00-04-01-9f-d7'],2021-07-16T21:48:59.057821Z,0
8934,['00-80-00-00-04-01-9f-d7'],2021-08-19T17:20:29.449058Z,1
8935,['00-80-00-00-04-01-9f-d7'],2021-07-14T13:44:35.467643Z,0
8936,['00-80-00-00-04-01-9f-d7'],2021-07-01T06:12:34.980527Z,1
8937,['00-80-00-00-04-01-9f-d7'],2021-09-02T12:57:24.559629Z,0
8938,['00-80-00-00-04-01-9f-d7'],2021-08-23T04:51:18.181393Z,1
8939,['00-80-00-00-04-01-9f-d7'],2021-08-07T18:35:35.930173Z,0
8940,['00-80-00-00-04-01-9f-d7'],2021-06-28T16:33:46.758192Z,0
8941,['00-80-00-00-04-01-9f-d7'],2021-09-08T12:07:21.979199Z,1
8942,['00-80-00-00-04-01-9f-d7'],2021-07-12T11:50:20.066750Z,0
8943,['00-80-00-00-04-01-9f-d7'],2021-06-03T09:23:10.583859Z,1
8944,['00-80-00-00-04-01-9f-d7'],2021-07-30T14:22:31.007836Z,1
8945,['00-80-00-00-04-01-9f-d7'],2021-07-15T08:49:56.984582Z,1
8946,['00-80-00-00-04-01-9f-d7'],2021-07-21T07:16:31.993854Z,0
8947,['00-80-00-00-04-01-9f-d7'],2021-06-05T19:41:25.316845Z,0
8948,['00-80-00-00-04-01-9f-d7'],2021-06-04T00:53:46.457405Z,0
8949,['00-80-00-00-04-01-9f-d7'],2021-06-12T00:49:17.131415Z,0
8950,['00-80-00-00-04-01-9f-d7'],2021-06-23T19:38:41.413730Z,0
8951,['00-80-00-00-04-01-9f-d7'],2021-09-04T07:54:26.274550Z,0
8952,['00-80-00-00-04-01-9f-d7'],2021-08-01T17:40:37.006341Z,0
8953,['00-80-00-00-04-01-9f-d7'],2021-08-27T20:57:01.105931Z,0
8954,['00-80-00-00-04-01-9f-d7'],2021-06-20T02:09:59.494717Z,0
8955,['00-80-00-00-04-01-9f-d7'],2021-06-19T03:29:55.297337Z,0
8956,['00-80-00-00-04-01-9f-d7'],2021-06-26T09:41:01.719497Z,0
8957,['00-80-00-00-04-01-9f-d7'],2021-08-22T00:13:23.232622Z,0
8958,['00-80-00-00-04-01-9f-d7'],2021-07-15T23:08:59.886725Z,0
8959,['00-80-00-00-04-01-9f-d7'],2021-08-23T12:00:52.939655Z,0
8960,['00-80-00-00-04-01-9f-d7'],2021-08-29T08:44:31.830823Z,0
8961,['00-80-00-00-04-01-9f-d7'],2021-08-15T10:19:26.472011Z,0
8962,['00-80-00-00-04-01-9f-d7'],2021-08-28T02:54:57.817015Z,0
8963,['00-80-00-00-04-01-9f-d7'],2021-06-04T03:17:00.244059Z,1
8964,['00-80-00-00-04-01-9f-d7'],2021-06-20T10:31:06.825640Z,0
8965,['00-80-00-00-04-01-9f-d7'],2021-07-31T20:12:10.686548Z,0
8966,['00-80-00-00-04-01-9f-d7'],2021-06-27T05:57:58.442031Z,0
8967,['00-80-00-00-04-01-9f-d7'],2021-08-18T05:33:07.236574Z,1
8968,['00-80-00-00-04-01-9f-d7'],2021-06-02T15:29:31.951747Z,0
8969,['00-80-00-00-04-01-9f-d7'],2021-08-18T17:28:57.302423Z,0
8970,['00-80-00-00-04-01-9f-d7'],2021-07-27T12:24:28.562206Z,0
8971,['00-80-00-00-04-01-9f-d7'],2021-08-30T01:26:43.555167Z,0
8972,['00-80-00-00-04-01-9f-d7'],2021-09-07T03:54:44.284977Z,1
8973,['00-80-00-00-04-01-9f-d7'],2021-06-12T18:43:06.772994Z,0
8974,['00-80-00-00-04-01-9f-d7'],2021-08-14T11:39:24.226481Z,0
8975,['00-80-00-00-04-01-9f-d7'],2021-08-31T21:35:18.229119Z,0
8976,['00-80-00-00-04-01-9f-d7'],2021-06-30T01:34:44.222885Z,0
8977,['00-80-00-00-04-01-9f-d7'],2021-06-06T14:46:51.084137Z,0
8978,['00-80-00-00-04-01-9f-d7'],2021-08-25T05:46:20.178602Z,1
8979,['00-80-00-00-04-01-9f-d7'],2021-08-16T00:38:29.374262Z,0
8980,['00-80-00-00-04-01-9f-d7'],2021-08-20T13:37:32.955368Z,1
8981,['00-80-00-00-04-01-9f-d7'],2021-08-06T13:57:45.058424Z,0
8982,['00-80-00-00-04-01-9f-d7'],2021-08-13T07:01:26.516684Z,1
8983,['00-80-00-00-04-01-9f-d7'],2021-08-12T02:23:27.175227Z,1
8984,['00-80-00-00-04-01-9f-d7'],2021-08-21T06:19:43.648955Z,0
8985,['00-80-00-00-04-01-9f-d7'],2021-07-13T18:39:25.949386Z,0
8986,['00-80-00-00-04-01-9f-d7'],2021-07-19T15:26:12.949018Z,0
8987,['00-80-00-00-04-01-9f-d7'],2021-06-21T09:11:15.020143Z,1
8988,['00-80-00-00-04-01-9f-d7'],2021-06-13T20:57:58.847724Z,0
8989,['00-80-00-00-04-01-9f-d7'],2021-08-08T14:52:40.303480Z,0
8990,['00-80-00-00-04-01-9f-d7'],2021-08-02T23:30:18.555313Z,0
8991,['00-80-00-00-04-01-9f-d7'],2021-09-05T10:09:23.843053Z,0
8992,['00-80-00-00-04-01-9f-d7'],2021-06-16T05:02:23.522300Z,1
8993,['00-80-00-00-04-01-9f-d7'],2021-08-19T08:59:36.144445Z,1
8994,['00-80-00-00-04-01-9f-d7'],2021-06-07T19:24:53.865093Z,0
8995,['00-80-00-00-04-01-9f-d7'],2021-09-02T06:59:42.091321Z,1
8996,['00-80-00-00-04-01-9f-d7'],2021-06-16T12:11:55.043827Z,0
8997,['00-80-00-00-04-01-9f-d7'],2021-08-14T06:53:09.628441Z,0
8998,['00-80-00-00-04-01-9f-d7'],2021-07-11T19:08:22.438108Z,0
8999,['00-80-00-00-04-01-9f-d7'],2021-07-23T11:46:21.991301Z,0
9000,['00-80-00-00-04-01-9f-d7'],2021-06-21T11:34:28.904859Z,0
9001,['00-80-00-00-04-01-9f-d7'],2021-09-08T00:11:45.798753Z,0
9002,['00-80-00-00-04-01-9f-d7'],2021-09-02T01:01:49.432031Z,0
9003,['00-80-00-00-04-01-9f-d7'],2021-07-16T14:39:44.581951Z,0
9004,['00-80-00-00-04-01-9f-d7'],2021-06-14T16:03:23.408688Z,0
9005,['00-80-00-00-04-01-9f-d7'],2021-08-19T10:11:14.983130Z,1
9006,['00-80-00-00-04-01-9f-d7'],2021-07-18T21:32:34.332849Z,0
9007,['00-80-00-00-04-01-9f-d7'],2021-07-22T04:45:15.305676Z,1
9008,['00-80-00-00-04-01-9f-d7'],2021-08-07T11:26:21.366943Z,0
9009,['00-80-00-00-04-01-9f-d7'],2021-06-10T23:46:17.032706Z,1
9010,['00-80-00-00-04-01-9f-d7'],2021-06-27T17:53:58.461700Z,0
9011,['00-80-00-00-04-01-9f-d7'],2021-07-12T09:27:26.256389Z,1
9012,['00-80-00-00-04-01-9f-d7'],2021-09-03T19:58:50.769091Z,0
9013,['00-80-00-00-04-01-9f-d7'],2021-09-08T04:58:08.553180Z,1
9014,['00-80-00-00-04-01-9f-d7'],2021-06-04T22:13:10.796738Z,0
9015,['00-80-00-00-04-01-9f-d7'],2021-08-17T04:05:55.299292Z,1
9016,['00-80-00-00-04-01-9f-d7'],2021-06-24T23:05:20.313120Z,0
9017,['00-80-00-00-04-01-9f-d7'],2021-07-17T20:29:21.381649Z,0
9018,['00-80-00-00-04-01-9f-d7'],2021-06-05T12:32:10.741539Z,0
9019,['00-80-00-00-04-01-9f-d7'],2021-06-11T17:40:02.718924Z,0
9020,['00-80-00-00-04-01-9f-d7'],2021-08-23T14:24:15.609205Z,0
9021,['00-80-00-00-04-01-9f-d7'],2021-09-04T00:45:11.621496Z,0
9022,['00-80-00-00-04-01-9f-d7'],2021-06-04T16:15:17.250145Z,0
9023,['00-80-00-00-04-01-9f-d7'],2021-08-24T15:27:31.119444Z,0
9024,['00-80-00-00-04-01-9f-d7'],2021-07-19T11:51:37.193710Z,0
9025,['00-80-00-00-04-01-9f-d7'],2021-06-19T19:00:44.994613Z,0
9026,['00-80-00-00-04-01-9f-d7'],2021-08-25T02:11:46.347945Z,0
9027,['00-80-00-00-04-01-9f-d7'],2021-06-14T04:07:38.295906Z,1
9028,['00-80-00-00-04-01-9f-d7'],2021-06-26T02:31:47.336759Z,0
9029,['00-80-00-00-04-01-9f-d7'],2021-06-01T16:49:40.615192Z,0
9030,['00-80-00-00-04-01-9f-d7'],2021-06-30T13:30:46.278276Z,0
9031,['00-80-00-00-04-01-9f-d7'],2021-08-15T03:10:11.996100Z,0
9032,['00-80-00-00-04-01-9f-d7'],2021-07-01T02:38:11.252553Z,1
9033,['00-80-00-00-04-01-9f-d7'],2021-07-24T08:03:24.389307Z,0
9034,['00-80-00-00-04-01-9f-d7'],2021-08-04T21:24:08.047139Z,0
9035,['00-80-00-00-04-01-9f-d7'],2021-07-31T13:02:56.186142Z,0
9036,['00-80-00-00-04-01-9f-d7'],2021-07-18T01:15:45.967078Z,0
9037,['00-80-00-00-04-01-9f-d7'],2021-06-07T15:50:19.561555Z,0
9038,['00-80-00-00-04-01-9f-d7'],2021-08-25T18:53:59.242893Z,0
9039,['00-80-00-00-04-01-9f-d7'],2021-06-01T01:19:08.688382Z,1
9040,['00-80-00-00-04-01-9f-d7'],2021-07-13T06:56:01.700192Z,1
9041,['00-80-00-00-04-01-9f-d7'],2021-07-19T09:28:31.404597Z,1
9042,['00-80-00-00-04-01-9f-d7'],2021-07-13T00:58:07.171545Z,0
9043,['00-80-00-00-04-01-9f-d7'],2021-08-30T00:15:24.576477Z,0
9044,['00-80-00-00-04-01-9f-d7'],2021-08-31T14:26:03.743137Z,0
9045,['00-80-00-00-04-01-9f-d7'],2021-06-06T07:37:36.396960Z,0
9046,['00-80-00-00-04-01-9f-d7'],2021-06-10T01:06:19.755446Z,1
9047,['00-80-00-00-04-01-9f-d7'],2021-08-02T16:21:02.185840Z,0
9048,['00-80-00-00-04-01-9f-d7'],2021-07-01T19:20:24.089671Z,0
9049,['00-80-00-00-04-01-9f-d7'],2021-09-06T21:57:06.606238Z,1
9050,['00-80-00-00-04-01-9f-d7'],2021-07-15T15:59:50.406093Z,0
9051,['00-80-00-00-04-01-9f-d7'],2021-06-28T04:38:21.602213Z,1
9052,['00-80-00-00-04-01-9f-d7'],2021-08-08T07:43:25.873296Z,0
9053,['00-80-00-00-04-01-9f-d7'],2021-09-06T02:51:50.906184Z,1
9054,['00-80-00-00-04-01-9f-d7'],2021-08-05T14:06:24.883110Z,0
9055,['00-80-00-00-04-01-9f-d7'],2021-08-03T01:53:46.440550Z,0
9056,['00-80-00-00-04-01-9f-d7'],2021-08-26T22:17:21.594910Z,0
9057,['00-80-00-00-04-01-9f-d7'],2021-08-22T18:07:31.913052Z,0
9058,['00-80-00-00-04-01-9f-d7'],2021-09-06T11:12:56.420819Z,0
9059,['00-80-00-00-04-01-9f-d7'],2021-08-27T07:50:02.032430Z,1
9060,['00-80-00-00-04-01-9f-d7'],2021-08-28T22:00:41.420816Z,0
9061,['00-80-00-00-04-01-9f-d7'],2021-06-20T23:38:54.831575Z,0
9062,['00-80-00-00-04-01-9f-d7'],2021-06-02T20:16:14.506165Z,0
9063,['00-80-00-00-04-01-9f-d7'],2021-09-07T17:02:31.347305Z,0
9064,['00-80-00-00-04-01-9f-d7'],2021-07-24T15:13:02.900899Z,0
9065,['00-80-00-00-04-01-9f-d7'],2021-08-15T00:47:11.184212Z,0
9066,['00-80-00-00-04-01-9f-d7'],2021-09-01T17:52:34.802978Z,0
9067,['00-80-00-00-04-01-9f-d7'],2021-06-16T00:16:22.869973Z,0
9068,['00-80-00-00-04-01-9f-d7'],2021-06-02T02:22:30.839796Z,0
9069,['00-80-00-00-04-01-9f-d7'],2021-06-07T03:54:38.024498Z,1
9070,['00-80-00-00-04-01-9f-d7'],2021-06-30T09:56:11.515045Z,1
9071,['00-80-00-00-04-01-9f-d7'],2021-06-27T01:12:02.744941Z,0
9072,['00-80-00-00-04-01-9f-d7'],2021-07-14T03:00:52.266744Z,1
9073,['00-80-00-00-04-01-9f-d7'],2021-07-21T21:36:00.880334Z,1
9074,['00-80-00-00-04-01-9f-d7'],2021-07-23T10:35:05.025964Z,1
9075,['00-80-00-00-04-01-9f-d7'],2021-08-13T22:32:23.286464Z,0
9076,['00-80-00-00-04-01-9f-d7'],2021-07-18T14:23:19.964215Z,0
9077,['00-80-00-00-04-01-9f-d7'],2021-08-07T04:17:07.002519Z,0
9078,['00-80-00-00-04-01-9f-d7'],2021-07-21T00:07:31.433508Z,1
9079,['00-80-00-00-04-01-9f-d7'],2021-08-31T07:16:42.362503Z,1
9080,['00-80-00-00-04-01-9f-d7'],2021-09-03T12:49:36.263190Z,0
9081,['00-80-00-00-04-01-9f-d7'],2021-06-24T15:56:05.993180Z,0
9082,['00-80-00-00-04-01-9f-d7'],2021-07-17T13:20:06.878710Z,0
9083,['00-80-00-00-04-01-9f-d7'],2021-06-05T05:22:56.301723Z,0
9084,['00-80-00-00-04-01-9f-d7'],2021-08-24T10:41:25.439002Z,1
9085,['00-80-00-00-04-01-9f-d7'],2021-08-16T19:45:06.823348Z,0
9086,['00-80-00-00-04-01-9f-d7'],2021-07-15T01:40:59.538869Z,0
9087,['00-80-00-00-04-01-9f-d7'],2021-09-05T23:17:12.035875Z,0
9088,['00-80-00-00-04-01-9f-d7'],2021-08-09T06:23:39.094131Z,1
9089,['00-80-00-00-04-01-9f-d7'],2021-08-24T19:02:31.743233Z,0
9090,['00-80-00-00-04-01-9f-d7'],2021-06-25T19:22:32.868360Z,0
9091,['00-80-00-00-04-01-9f-d7'],2021-08-10T21:45:53.911906Z,0
9092,['00-80-00-00-04-01-9f-d7'],2021-07-31T05:53:40.824953Z,0
9093,['00-80-00-00-04-01-9f-d7'],2021-07-24T00:54:09.942226Z,0
9094,['00-80-00-00-04-01-9f-d7'],2021-06-28T14:11:12.919185Z,0
9095,['00-80-00-00-04-01-9f-d7'],2021-06-12T11:34:06.332062Z,0
9096,['00-80-00-00-04-01-9f-d7'],2021-08-18T12:43:07.618769Z,1
9097,['00-80-00-00-04-01-9f-d7'],2021-07-17T03:47:31.570511Z,0
9098,['00-80-00-00-04-01-9f-d7'],2021-08-09T12:21:36.651343Z,0
9099,['00-80-00-00-04-01-9f-d7'],2021-07-22T11:55:06.769317Z,0
9100,['00-80-00-00-04-01-9f-d7'],2021-09-02T18:55:57.267337Z,0
9101,['00-80-00-00-04-01-9f-d7'],2021-08-25T11:44:44.744691Z,0
9102,['00-80-00-00-04-01-9f-d7'],2021-08-26T05:38:29.689953Z,1
9103,['00-80-00-00-04-01-9f-d7'],2021-07-12T17:48:52.732789Z,0
9104,['00-80-00-00-04-01-9f-d7'],2021-06-08T10:55:55.676099Z,1
9105,['00-80-00-00-04-01-9f-d7'],2021-07-27T17:11:20.260643Z,0
9106,['00-80-00-00-04-01-9f-d7'],2021-07-24T11:38:27.114981Z,0
9107,['00-80-00-00-04-01-9f-d7'],2021-06-24T07:35:07.453117Z,1
9108,['00-80-00-00-04-01-9f-d7'],2021-08-17T20:00:59.957676Z,0
9109,['00-80-00-00-04-01-9f-d7'],2021-06-07T15:50:37.005566Z,1
9110,['00-80-00-00-04-01-9f-d7'],2021-06-11T11:42:30.055873Z,0
9111,['00-80-00-00-04-01-9f-d7'],2021-08-28T07:41:52.523792Z,0
9112,['00-80-00-00-04-01-9f-d7'],2021-08-19T23:19:05.023009Z,1
9113,['00-80-00-00-04-01-9f-d7'],2021-06-24T01:37:13.927435Z,0
9114,['00-80-00-00-04-01-9f-d7'],2021-09-04T13:52:58.833538Z,0
9115,['00-80-00-00-04-01-9f-d7'],2021-08-08T00:34:11.457461Z,0
9116,['00-80-00-00-04-01-9f-d7'],2021-07-24T21:11:09.427680Z,0
9117,['00-80-00-00-04-01-9f-d7'],2021-06-20T08:08:32.054430Z,0
9118,['00-80-00-00-04-01-9f-d7'],2021-06-19T09:28:27.821403Z,0
9119,['00-80-00-00-04-01-9f-d7'],2021-07-26T16:08:09.174183Z,0
9120,['00-80-00-00-04-01-9f-d7'],2021-08-22T06:11:55.787693Z,0
9121,['00-80-00-00-04-01-9f-d7'],2021-06-02T04:45:52.717037Z,1
9122,['00-80-00-00-04-01-9f-d7'],2021-07-13T15:17:26.174471Z,0
9123,['00-80-00-00-04-01-9f-d7'],2021-06-03T14:10:12.205284Z,0
9124,['00-80-00-00-04-01-9f-d7'],2021-08-29T14:43:04.359781Z,0
9125,['00-80-00-00-04-01-9f-d7'],2021-08-01T23:39:11.550580Z,0
9126,['00-80-00-00-04-01-9f-d7'],2021-08-15T16:17:58.926871Z,0
9127,['00-80-00-00-04-01-9f-d7'],2021-06-11T05:44:38.543626Z,1
9128,['00-80-00-00-04-01-9f-d7'],2021-06-13T12:37:27.386040Z,0
9129,['00-80-00-00-04-01-9f-d7'],2021-09-01T07:08:33.638591Z,1
9130,['00-80-00-00-04-01-9f-d7'],2021-08-26T15:08:07.028426Z,0
9131,['00-80-00-00-04-01-9f-d7'],2021-06-20T16:29:39.335371Z,0
9132,['00-80-00-00-04-01-9f-d7'],2021-07-26T18:31:21.001966Z,0
9133,['00-80-00-00-04-01-9f-d7'],2021-08-01T02:10:43.228881Z,0
9134,['00-80-00-00-04-01-9f-d7'],2021-08-12T19:06:12.380927Z,0
9135,['00-80-00-00-04-01-9f-d7'],2021-08-28T14:51:26.987760Z,0
9136,['00-80-00-00-04-01-9f-d7'],2021-07-26T01:49:12.225579Z,0
9137,['00-80-00-00-04-01-9f-d7'],2021-09-07T09:53:16.842731Z,1
9138,['00-80-00-00-04-01-9f-d7'],2021-08-14T17:37:56.711627Z,0
9139,['00-80-00-00-04-01-9f-d7'],2021-06-06T20:45:23.652890Z,0
9140,['00-80-00-00-04-01-9f-d7'],2021-06-30T02:46:57.069961Z,1
9141,['00-80-00-00-04-01-9f-d7'],2021-07-23T03:25:50.613743Z,1
9142,['00-80-00-00-04-01-9f-d7'],2021-07-20T16:58:17.025955Z,1
9143,['00-80-00-00-04-01-9f-d7'],2021-06-13T00:41:41.295822Z,0
9144,['00-80-00-00-04-01-9f-d7'],2021-08-09T14:44:56.409891Z,0
9145,['00-80-00-00-04-01-9f-d7'],2021-08-21T12:18:16.184245Z,0
9146,['00-80-00-00-04-01-9f-d7'],2021-07-14T00:37:58.476278Z,0
9147,['00-80-00-00-04-01-9f-d7'],2021-08-12T08:22:00.265103Z,1
9148,['00-80-00-00-04-01-9f-d7'],2021-08-24T03:32:09.925217Z,1
9149,['00-80-00-00-04-01-9f-d7'],2021-09-03T06:51:56.685017Z,1
9150,['00-80-00-00-04-01-9f-d7'],2021-08-06T19:56:18.628565Z,0
9151,['00-80-00-00-04-01-9f-d7'],2021-08-03T09:03:35.868560Z,1
9152,['00-80-00-00-04-01-9f-d7'],2021-08-08T20:51:12.824583Z,0
9153,['00-80-00-00-04-01-9f-d7'],2021-07-18T10:48:52.237035Z,0
9154,['00-80-00-00-04-01-9f-d7'],2021-08-06T05:37:19.599014Z,1
9155,['00-80-00-00-04-01-9f-d7'],2021-08-16T11:23:24.535673Z,0
9156,['00-80-00-00-04-01-9f-d7'],2021-08-11T22:49:21.978082Z,0
9157,['00-80-00-00-04-01-9f-d7'],2021-07-14T18:31:45.166566Z,0
9158,['00-80-00-00-04-01-9f-d7'],2021-06-01T08:29:05.130825Z,1
9159,['00-80-00-00-04-01-9f-d7'],2021-09-05T16:07:57.393633Z,0
9160,['00-80-00-00-04-01-9f-d7'],2021-07-14T12:33:50.539357Z,0
9161,['00-80-00-00-04-01-9f-d7'],2021-06-06T00:28:32.909769Z,0
9162,['00-80-00-00-04-01-9f-d7'],2021-07-22T21:27:59.052361Z,0
9163,['00-80-00-00-04-01-9f-d7'],2021-07-12T01:06:54.963993Z,0
9164,['00-80-00-00-04-01-9f-d7'],2021-06-25T12:13:18.392103Z,0
9165,['00-80-00-00-04-01-9f-d7'],2021-06-29T18:25:56.742875Z,0
9166,['00-80-00-00-04-01-9f-d7'],2021-07-30T22:44:25.315716Z,0
9167,['00-80-00-00-04-01-9f-d7'],2021-08-09T20:42:54.935764Z,0
9168,['00-80-00-00-04-01-9f-d7'],2021-06-11T14:05:50.948771Z,0
9169,['00-80-00-00-04-01-9f-d7'],2021-09-05T06:35:19.036054Z,0
9170,['00-80-00-00-04-01-9f-d7'],2021-06-16T18:10:28.569327Z,0
9171,['00-80-00-00-04-01-9f-d7'],2021-06-08T01:23:28.387984Z,0
9172,['00-80-00-00-04-01-9f-d7'],2021-08-09T04:00:46.310265Z,1
9173,['00-80-00-00-04-01-9f-d7'],2021-07-23T17:44:55.461180Z,0
9174,['00-80-00-00-04-01-9f-d7'],2021-08-12T16:43:09.587499Z,0
9175,['00-80-00-00-04-01-9f-d7'],2021-08-01T15:18:16.137159Z,0
9176,['00-80-00-00-04-01-9f-d7'],2021-08-12T23:52:39.971790Z,0
9177,['00-80-00-00-04-01-9f-d7'],2021-07-16T20:38:17.191053Z,0
9178,['00-80-00-00-04-01-9f-d7'],2021-06-14T22:01:55.866121Z,0
9179,['00-80-00-00-04-01-9f-d7'],2021-08-19T16:09:47.524156Z,1
9180,['00-80-00-00-04-01-9f-d7'],2021-08-01T09:20:21.588906Z,0
9181,['00-80-00-00-04-01-9f-d7'],2021-06-29T10:04:54.355074Z,1
9182,['00-80-00-00-04-01-9f-d7'],2021-08-17T17:38:04.178505Z,0
9183,['00-80-00-00-04-01-9f-d7'],2021-08-23T03:40:36.300689Z,1
9184,['00-80-00-00-04-01-9f-d7'],2021-08-06T06:48:59.559669Z,1
9185,['00-80-00-00-04-01-9f-d7'],2021-07-22T10:43:47.830887Z,1
9186,['00-80-00-00-04-01-9f-d7'],2021-08-07T17:24:54.015749Z,0
9187,['00-80-00-00-04-01-9f-d7'],2021-06-28T15:23:04.765248Z,0
9188,['00-80-00-00-04-01-9f-d7'],2021-06-03T08:12:28.613361Z,1
9189,['00-80-00-00-04-01-9f-d7'],2021-07-30T13:11:49.117128Z,1
9190,['00-80-00-00-04-01-9f-d7'],2021-07-15T07:39:15.071120Z,1
9191,['00-80-00-00-04-01-9f-d7'],2021-07-25T06:44:02.597625Z,0
9192,['00-80-00-00-04-01-9f-d7'],2021-08-21T19:27:53.605045Z,0
9193,['00-80-00-00-04-01-9f-d7'],2021-06-14T13:40:53.535728Z,0
9194,['00-80-00-00-04-01-9f-d7'],2021-06-03T23:43:04.480481Z,0
9195,['00-80-00-00-04-01-9f-d7'],2021-08-28T06:30:32.644359Z,0
9196,['00-80-00-00-04-01-9f-d7'],2021-06-11T23:38:35.245202Z,0
9197,['00-80-00-00-04-01-9f-d7'],2021-06-23T18:27:59.738856Z,0
9198,['00-80-00-00-04-01-9f-d7'],2021-09-04T06:43:44.373325Z,0
